report_date,symbol,Open,Close,High,Low,Volume
2014-09-08,SPY,200.92,200.59,201.21,200.0,64146000
2014-09-09,SPY,200.41,199.32,200.55,198.91,88591000
2014-09-10,SPY,199.43,200.07,200.2,198.77,67251000
2014-09-11,SPY,199.27,200.3,200.33,199.12,66774400
2014-09-12,SPY,200.1,199.13,200.12,198.56,117409300
2014-09-15,SPY,199.16,198.98,199.32,198.38,76401000
2014-09-16,SPY,198.61,200.48,200.84,198.5,116201000
2014-09-17,SPY,200.77,200.75,201.68,199.75,151266000
2014-09-18,SPY,201.36,201.82,201.85,201.1,94990000
2014-09-19,SPY,201.52,200.7,201.9,200.29,121649000
2014-09-22,SPY,200.35,199.15,200.38,198.73,125553000
2014-09-23,SPY,198.43,198.01,199.26,197.95,111393000
2014-09-24,SPY,198.04,199.56,199.69,197.52,107276000
2014-09-25,SPY,199.04,196.34,199.05,196.27,150300000
2014-09-26,SPY,196.7,197.9,198.39,196.42,103547000
2014-09-29,SPY,196.2,197.54,197.89,196.05,95112000
2014-09-30,SPY,197.69,197.02,198.3,196.61,131302000
2014-10-01,SPY,196.7,194.35,196.77,193.91,177798000
2014-10-02,SPY,194.18,194.38,195.06,192.35,157285000
2014-10-03,SPY,195.68,196.52,196.94,195.08,121569000
2014-10-06,SPY,197.34,196.29,197.6,195.58,104778000
2014-10-07,SPY,195.28,193.26,195.72,193.22,147913000
2014-10-08,SPY,193.37,196.64,196.92,192.36,186461000
2014-10-09,SPY,196.33,192.74,196.6,192.58,210705000
2014-10-10,SPY,192.69,190.54,193.65,190.49,221909000
2014-10-13,SPY,190.46,187.41,191.15,187.3,230939000
2014-10-14,SPY,188.42,187.7,189.82,187.04,215847000
2014-10-15,SPY,185.16,186.43,187.69,181.92,380715000
2014-10-16,SPY,183.06,186.27,187.58,182.89,270391000
2014-10-17,SPY,188.42,188.47,189.75,187.62,214625000
2014-10-20,SPY,188.13,190.3,190.45,188.07,130011000
2014-10-21,SPY,191.68,194.07,194.2,191.48,154949000
2014-10-22,SPY,194.41,192.69,194.91,192.61,151822000
2014-10-23,SPY,194.62,194.93,196.2,194.26,154944000
2014-10-24,SPY,195.25,196.43,196.49,194.49,117927000
2014-10-27,SPY,195.73,196.16,196.45,195.03,82954000
2014-10-28,SPY,196.82,198.41,198.42,196.73,106736000
2014-10-29,SPY,198.55,198.11,199.12,196.8,142557000
2014-10-30,SPY,197.58,199.38,199.95,197.4,113330000
2014-10-31,SPY,201.78,201.66,201.82,200.77,146903000
2014-11-03,SPY,201.92,201.77,202.45,201.31,93600000
2014-11-04,SPY,201.23,201.07,201.6,200.06,93343000
2014-11-05,SPY,202.54,202.34,202.59,201.45,91709000
2014-11-06,SPY,202.39,203.15,203.26,201.64,107089000
2014-11-07,SPY,203.17,203.34,203.6,202.61,89540000
2014-11-10,SPY,203.38,203.98,204.04,203.13,66319000
2014-11-11,SPY,204.06,204.18,204.31,203.65,54499400
2014-11-12,SPY,203.35,203.96,204.24,203.31,90120300
2014-11-13,SPY,204.16,204.19,204.83,203.21,85357900
2014-11-14,SPY,204.1,204.24,204.49,203.72,80417500
2014-11-17,SPY,203.85,204.37,204.58,203.65,80441000
2014-11-18,SPY,204.44,205.55,205.92,204.44,76068100
2014-11-19,SPY,205.31,205.22,205.55,204.3,82373000
2014-11-20,SPY,204.26,205.58,205.71,204.18,72840300
2014-11-21,SPY,207.64,206.68,207.84,205.98,142327300
2014-11-24,SPY,207.17,207.26,207.39,206.91,65880800
2014-11-25,SPY,207.54,207.11,207.79,206.8,79108300
2014-11-26,SPY,207.29,207.64,207.76,207.03,62167800
2014-11-28,SPY,207.49,207.2,207.87,206.91,57890100
2014-12-01,SPY,206.4,205.76,206.54,205.38,103968400
2014-12-02,SPY,205.81,207.09,207.34,205.78,74507200
2014-12-03,SPY,207.3,207.89,208.15,207.1,68952000
2014-12-04,SPY,207.54,207.66,208.27,206.7,91316600
2014-12-05,SPY,207.87,208.0,208.47,207.55,91025500
2014-12-08,SPY,207.52,206.61,208.12,205.93,108588200
2014-12-09,SPY,204.37,206.47,206.6,203.91,125180100
2014-12-10,SPY,205.91,203.16,205.98,202.93,159856400
2014-12-11,SPY,203.88,204.19,206.19,203.71,159012800
2014-12-12,SPY,202.64,200.89,203.82,200.85,202330200
2014-12-15,SPY,201.98,199.51,202.53,198.78,189965800
2014-12-16,SPY,198.58,197.91,202.4,197.86,259543800
2014-12-17,SPY,198.44,201.79,202.34,198.29,253910100
2014-12-18,SPY,204.74,206.78,212.97,203.92,257633900
2014-12-19,SPY,206.43,206.52,207.33,205.61,245084600
2014-12-22,SPY,206.75,207.47,207.47,206.46,148318900
2014-12-23,SPY,208.17,207.75,208.23,207.4,122167900
2014-12-24,SPY,208.02,207.77,208.34,207.72,42963400
2014-12-26,SPY,208.31,208.44,208.85,208.25,57326700
2014-12-29,SPY,208.22,208.72,208.97,208.14,79643900
2014-12-30,SPY,208.21,207.6,208.37,207.51,73540800
2014-12-31,SPY,207.99,205.54,208.19,205.39,130333800
2015-01-02,SPY,206.38,205.43,206.88,204.18,121465900
2015-01-05,SPY,204.17,201.72,204.37,201.35,169632600
2015-01-06,SPY,202.09,199.82,202.72,198.86,209151400
2015-01-07,SPY,201.42,202.31,202.72,200.88,125346700
2015-01-08,SPY,204.01,205.9,206.16,203.99,147217800
2015-01-09,SPY,206.4,204.25,206.42,203.51,158567300
2015-01-12,SPY,204.41,202.65,204.6,201.92,144396100
2015-01-13,SPY,204.12,202.08,205.48,200.51,214553300
2015-01-14,SPY,199.65,200.86,201.1,198.57,192991100
2015-01-15,SPY,201.63,199.02,202.01,198.88,176613900
2015-01-16,SPY,198.77,201.63,201.82,198.55,211879600
2015-01-20,SPY,202.4,202.06,202.72,200.17,130991100
2015-01-21,SPY,201.5,203.08,203.66,200.94,122942700
2015-01-22,SPY,203.99,206.1,206.26,202.33,174356000
2015-01-23,SPY,205.79,204.97,206.1,204.81,117516800
2015-01-26,SPY,204.71,205.45,205.56,203.85,92009700
2015-01-27,SPY,202.97,202.74,204.12,201.74,134044600
2015-01-28,SPY,204.17,200.14,204.29,199.91,168514300
2015-01-29,SPY,200.38,201.99,202.3,198.68,173585400
2015-01-30,SPY,200.57,199.45,202.17,199.13,197729700
2015-02-02,SPY,200.05,201.92,202.03,197.86,163107000
2015-02-03,SPY,203.0,204.84,204.85,202.55,124212900
2015-02-04,SPY,203.92,204.06,205.38,203.51,134306700
2015-02-05,SPY,204.86,206.12,206.3,204.77,97953200
2015-02-06,SPY,206.56,205.55,207.24,204.92,125672000
2015-02-09,SPY,204.77,204.63,205.64,204.14,87219000
2015-02-10,SPY,205.88,206.81,207.12,204.68,96164200
2015-02-11,SPY,206.61,206.93,207.45,205.83,91087800
2015-02-12,SPY,207.89,208.92,208.99,206.97,97545900
2015-02-13,SPY,209.07,209.78,209.84,208.76,93670400
2015-02-17,SPY,209.4,210.11,210.32,209.1,76968200
2015-02-18,SPY,209.66,210.13,210.22,209.34,80652900
2015-02-19,SPY,209.41,209.98,210.42,209.24,91462500
2015-02-20,SPY,209.48,211.24,211.33,208.73,140896400
2015-02-23,SPY,210.94,211.21,211.21,210.48,74411100
2015-02-24,SPY,211.12,211.81,212.05,210.76,72472300
2015-02-25,SPY,211.66,211.63,212.24,211.22,73061700
2015-02-26,SPY,211.52,211.38,211.71,210.65,72697900
2015-02-27,SPY,211.26,210.66,211.58,210.6,108076000
2015-03-02,SPY,210.78,211.99,212.06,210.72,87491400
2015-03-03,SPY,211.47,211.12,212.05,210.08,110325800
2015-03-04,SPY,210.4,210.23,210.49,209.06,114497200
2015-03-05,SPY,210.62,210.46,210.8,209.85,76873000
2015-03-06,SPY,209.42,207.5,209.94,207.1,188128000
2015-03-09,SPY,207.74,208.36,208.79,207.55,89818900
2015-03-10,SPY,206.71,204.98,206.81,204.93,157121300
2015-03-11,SPY,205.29,204.5,205.5,204.4,110145700
2015-03-12,SPY,205.26,207.1,207.18,205.2,93993500
2015-03-13,SPY,206.77,205.83,207.93,204.58,162410900
2015-03-16,SPY,206.71,208.58,208.69,205.86,136099200
2015-03-17,SPY,207.69,207.96,208.42,206.98,94510400
2015-03-18,SPY,207.39,210.46,211.27,206.62,228808500
2015-03-19,SPY,209.96,209.5,210.47,209.03,117917300
2015-03-20,SPY,209.71,210.41,211.02,209.49,177715100
2015-03-23,SPY,210.42,210.0,211.11,210.0,71784500
2015-03-24,SPY,209.85,208.82,210.4,208.74,77805300
2015-03-25,SPY,209.07,205.76,209.35,205.71,159521700
2015-03-26,SPY,204.96,205.27,206.37,204.12,153067200
2015-03-27,SPY,205.13,205.74,205.95,204.9,118939000
2015-03-30,SPY,206.98,208.25,208.61,206.96,96180400
2015-03-31,SPY,207.26,206.43,208.1,206.36,126768700
2015-04-01,SPY,206.39,205.7,206.42,204.51,137303600
2015-04-02,SPY,205.62,206.44,206.98,205.4,86900900
2015-04-06,SPY,205.37,207.83,208.45,205.21,114368200
2015-04-07,SPY,207.86,207.28,208.76,207.24,81236300
2015-04-08,SPY,207.55,207.98,208.51,207.08,89351900
2015-04-09,SPY,207.78,208.9,209.18,207.19,85548900
2015-04-10,SPY,209.2,210.04,210.09,208.96,72722900
2015-04-13,SPY,209.87,209.09,210.63,209.03,74436600
2015-04-14,SPY,208.85,209.49,209.71,208.1,75099900
2015-04-15,SPY,210.05,210.43,211.04,209.95,99529300
2015-04-16,SPY,210.03,210.37,210.98,209.79,68934900
2015-04-17,SPY,208.94,207.95,209.23,207.01,191113200
2015-04-20,SPY,209.06,209.85,210.25,208.96,92189500
2015-04-21,SPY,210.67,209.6,210.86,209.24,72559800
2015-04-22,SPY,210.01,210.63,210.85,208.9,78264600
2015-04-23,SPY,210.15,211.16,211.94,210.01,102585900
2015-04-24,SPY,211.66,211.65,211.97,211.11,61327400
2015-04-27,SPY,212.33,210.77,212.48,210.54,79358100
2015-04-28,SPY,210.74,211.44,211.5,209.33,86863500
2015-04-29,SPY,210.37,210.57,211.29,209.6,125684900
2015-04-30,SPY,209.88,208.46,210.35,207.62,161304900
2015-05-01,SPY,209.4,210.72,210.77,209.28,103399700
2015-05-04,SPY,211.23,211.32,212.02,211.1,70927200
2015-05-05,SPY,211.03,208.9,211.46,208.73,113326200
2015-05-06,SPY,209.56,208.04,209.93,206.76,135060200
2015-05-07,SPY,207.92,208.87,209.38,207.52,88244900
2015-05-08,SPY,210.88,211.62,211.86,210.78,155877300
2015-05-11,SPY,211.57,210.61,211.89,210.52,75708100
2015-05-12,SPY,209.61,209.98,210.63,208.62,119727600
2015-05-13,SPY,210.47,210.02,211.22,209.74,94667900
2015-05-14,SPY,211.24,212.21,212.32,210.91,95934000
2015-05-15,SPY,212.44,212.44,212.61,211.86,76510100
2015-05-18,SPY,212.24,213.1,213.4,212.16,74549700
2015-05-19,SPY,213.24,213.03,213.57,212.69,72114600
2015-05-20,SPY,213.15,212.88,213.78,212.5,76857500
2015-05-21,SPY,212.71,213.5,213.75,212.51,64764600
2015-05-22,SPY,213.04,212.99,213.54,212.91,57433500
2015-05-26,SPY,212.4,210.7,212.91,210.2,124308600
2015-05-27,SPY,211.25,212.7,212.98,210.76,93214000
2015-05-28,SPY,212.33,212.46,212.59,211.63,74974600
2015-05-29,SPY,212.38,211.14,212.43,210.82,124919600
2015-06-01,SPY,211.94,211.57,212.34,210.62,93338800
2015-06-02,SPY,211.02,211.36,212.19,210.27,91531000
2015-06-03,SPY,212.0,211.92,212.67,211.33,87820900
2015-06-04,SPY,211.07,210.13,211.86,209.75,151882800
2015-06-05,SPY,209.95,209.77,210.58,208.98,121704700
2015-06-08,SPY,209.64,208.48,209.82,208.39,89063300
2015-06-09,SPY,208.45,208.45,209.1,207.69,105034700
2015-06-10,SPY,209.37,210.95,211.41,209.3,134551300
2015-06-11,SPY,211.48,211.63,212.09,211.2,73876400
2015-06-12,SPY,210.64,210.01,211.48,209.68,135382400
2015-06-15,SPY,208.64,209.11,209.45,207.79,124384200
2015-06-16,SPY,208.93,210.25,210.35,208.72,85308200
2015-06-17,SPY,210.59,210.59,211.32,209.36,126708600
2015-06-18,SPY,211.31,212.78,213.34,210.63,165867900
2015-06-19,SPY,211.46,210.81,211.55,210.36,130478700
2015-06-22,SPY,211.91,211.89,212.59,211.64,70696000
2015-06-23,SPY,212.14,212.04,212.44,211.57,68476800
2015-06-24,SPY,211.72,210.5,212.17,210.47,92307300
2015-06-25,SPY,211.1,209.86,211.25,209.77,97107400
2015-06-26,SPY,210.29,209.82,210.58,209.16,104174800
2015-06-29,SPY,208.05,205.42,209.83,205.33,202621300
2015-06-30,SPY,207.26,205.85,207.32,205.28,182925100
2015-07-01,SPY,207.73,207.5,208.03,206.56,135979900
2015-07-02,SPY,208.07,207.31,208.27,206.81,104373700
2015-07-06,SPY,205.77,206.72,207.65,205.53,117975400
2015-07-07,SPY,206.96,208.02,208.17,204.11,173820200
2015-07-08,SPY,206.42,204.53,206.76,204.25,164020100
2015-07-09,SPY,207.04,204.9,207.35,204.77,144113100
2015-07-10,SPY,207.29,207.48,207.98,204.95,129456900
2015-07-13,SPY,208.99,209.77,209.9,208.94,106069400
2015-07-14,SPY,209.72,210.68,211.05,209.65,81709600
2015-07-15,SPY,210.73,210.61,211.28,210.04,97914100
2015-07-16,SPY,211.87,212.3,212.3,211.58,106683300
2015-07-17,SPY,212.29,212.48,212.55,211.8,89030000
2015-07-20,SPY,212.75,212.59,213.18,212.21,70446800
2015-07-21,SPY,212.43,211.75,212.74,211.39,77965000
2015-07-22,SPY,210.93,211.37,211.77,210.89,88667900
2015-07-23,SPY,211.53,210.18,211.65,209.75,90509100
2015-07-24,SPY,210.3,208.0,210.37,207.6,117755000
2015-07-27,SPY,206.94,206.79,207.55,206.26,132361100
2015-07-28,SPY,207.79,209.33,209.5,206.8,123544800
2015-07-29,SPY,209.48,210.77,211.04,209.31,105791300
2015-07-30,SPY,210.16,210.82,211.02,209.42,91304400
2015-07-31,SPY,211.42,210.5,211.45,210.16,103266900
2015-08-03,SPY,210.46,209.79,210.53,208.65,113965700
2015-08-04,SPY,209.7,209.38,210.25,208.8,81820800
2015-08-05,SPY,210.45,210.07,211.31,209.73,85786800
2015-08-06,SPY,210.29,208.35,210.42,207.65,116030800
2015-08-07,SPY,208.16,207.95,208.34,206.87,117858000
2015-08-10,SPY,209.28,210.57,210.67,209.28,80270700
2015-08-11,SPY,208.97,208.67,209.47,207.76,126081400
2015-08-12,SPY,207.11,208.92,209.14,205.36,172123700
2015-08-13,SPY,208.73,208.66,209.55,208.01,89383300
2015-08-14,SPY,208.43,209.42,209.51,208.26,72786500
2015-08-17,SPY,208.71,210.59,210.59,208.16,79072600
2015-08-18,SPY,210.26,209.98,210.68,209.7,71692700
2015-08-19,SPY,209.09,208.32,210.01,207.35,172946000
2015-08-20,SPY,206.51,203.97,208.29,203.9,194327900
2015-08-21,SPY,201.73,197.83,203.94,197.52,346588500
2015-08-24,SPY,187.49,189.5,197.48,182.4,507244300
2015-08-25,SPY,195.43,187.27,195.45,186.92,369833100
2015-08-26,SPY,192.08,194.46,194.79,188.37,339257000
2015-08-27,SPY,197.02,199.27,199.42,195.21,274143900
2015-08-28,SPY,198.5,199.28,199.84,197.92,160414400
2015-08-31,SPY,198.11,197.67,199.13,197.01,163298800
2015-09-01,SPY,193.12,191.77,194.77,190.73,256000400
2015-09-02,SPY,194.62,195.41,195.46,192.42,160269300
2015-09-03,SPY,196.26,195.55,198.05,194.96,152087800
2015-09-04,SPY,192.85,192.59,193.86,191.61,207081000
2015-09-08,SPY,195.94,197.43,197.61,195.17,116025700
2015-09-09,SPY,199.32,194.79,199.47,194.35,149347700
2015-09-10,SPY,194.56,195.85,197.22,194.25,158611100
2015-09-11,SPY,195.38,196.74,196.82,194.53,119691200
2015-09-14,SPY,196.95,196.01,197.01,195.43,79452000
2015-09-15,SPY,196.61,198.46,198.99,195.96,113806200
2015-09-16,SPY,198.82,200.18,200.41,198.41,99581600
2015-09-17,SPY,200.02,199.73,202.89,199.28,276046600
2015-09-18,SPY,195.71,195.45,198.68,194.96,223657500
2015-09-21,SPY,196.44,196.46,197.68,195.21,105726200
2015-09-22,SPY,193.88,193.91,194.46,192.56,153890900
2015-09-23,SPY,194.11,193.6,194.67,192.91,92790600
2015-09-24,SPY,192.15,192.9,193.45,190.56,159378800
2015-09-25,SPY,194.64,192.85,195.0,191.81,155054800
2015-09-28,SPY,191.78,188.01,191.91,187.64,178515900
2015-09-29,SPY,188.27,188.12,189.74,186.93,159045600
2015-09-30,SPY,190.37,191.63,191.83,189.44,163452000
2015-10-01,SPY,192.08,192.13,192.49,189.82,131079000
2015-10-02,SPY,189.77,195.0,195.03,189.12,211003300
2015-10-05,SPY,196.46,198.47,198.74,196.33,126320800
2015-10-06,SPY,198.31,197.79,198.98,197.0,110274500
2015-10-07,SPY,198.9,199.41,199.83,197.48,124307300
2015-10-08,SPY,198.95,201.21,201.55,198.59,153055200
2015-10-09,SPY,201.38,201.33,201.9,200.58,107069200
2015-10-12,SPY,201.42,201.52,201.76,200.91,56395600
2015-10-13,SPY,200.65,200.25,202.16,200.05,88038700
2015-10-14,SPY,200.18,199.29,200.87,198.94,99106200
2015-10-15,SPY,200.08,202.35,202.36,199.64,134142200
2015-10-16,SPY,202.83,203.27,203.29,201.92,114580100
2015-10-19,SPY,202.5,203.37,203.37,202.13,76523900
2015-10-20,SPY,202.85,203.11,203.84,202.55,78448500
2015-10-21,SPY,203.61,201.85,203.79,201.65,102038000
2015-10-22,SPY,202.98,205.26,205.51,201.85,174911700
2015-10-23,SPY,207.25,207.51,207.95,206.3,144442300
2015-10-26,SPY,207.3,207.0,207.37,206.56,69033000
2015-10-27,SPY,206.2,206.6,207.0,205.79,77905800
2015-10-28,SPY,207.0,208.95,208.98,206.21,135906700
2015-10-29,SPY,208.35,208.83,209.27,208.21,90525500
2015-10-30,SPY,209.06,207.93,209.44,207.74,131076900
2015-11-02,SPY,208.32,210.39,210.62,208.17,86270800
2015-11-03,SPY,209.97,211.0,211.66,209.7,95246100
2015-11-04,SPY,211.35,210.36,211.5,209.72,96224500
2015-11-05,SPY,210.43,210.15,210.98,209.09,78408700
2015-11-06,SPY,209.74,210.04,210.32,208.46,110471500
2015-11-09,SPY,209.31,208.08,209.49,206.95,131008700
2015-11-10,SPY,207.51,208.56,208.6,207.19,75874600
2015-11-11,SPY,208.88,207.74,208.94,207.66,67846000
2015-11-12,SPY,206.5,204.84,207.06,204.82,121315200
2015-11-13,SPY,204.35,202.54,204.67,202.44,153577100
2015-11-16,SPY,202.32,205.62,205.69,202.18,117645200
2015-11-17,SPY,205.99,205.47,207.04,204.88,121123700
2015-11-18,SPY,206.04,208.73,208.9,205.99,121342500
2015-11-19,SPY,208.59,208.55,209.05,208.2,88220500
2015-11-20,SPY,209.45,209.31,210.12,208.86,94011500
2015-11-23,SPY,209.38,209.07,209.98,208.52,64931200
2015-11-24,SPY,207.87,209.35,209.83,207.41,98874400
2015-11-25,SPY,209.5,209.32,209.74,209.01,51980100
2015-11-27,SPY,209.43,209.56,209.8,208.86,37317800
2015-11-30,SPY,209.75,208.69,209.89,208.56,112822700
2015-12-01,SPY,209.44,210.68,210.82,209.11,97858400
2015-12-02,SPY,210.62,208.53,211.0,208.23,108441300
2015-12-03,SPY,208.83,205.61,209.15,204.75,166224200
2015-12-04,SPY,205.61,209.62,209.97,205.61,192913900
2015-12-07,SPY,209.23,208.35,209.73,207.2,102027100
2015-12-08,SPY,206.49,206.95,208.29,205.78,103372400
2015-12-09,SPY,206.19,205.34,208.68,204.18,162401500
2015-12-10,SPY,205.42,205.87,207.43,205.14,116128900
2015-12-11,SPY,203.35,201.88,204.14,201.51,211173300
2015-12-14,SPY,202.07,202.9,203.05,199.95,182385200
2015-12-15,SPY,204.7,205.03,206.11,202.87,154069600
2015-12-16,SPY,206.37,208.03,208.39,204.8,197017000
2015-12-17,SPY,208.4,204.86,208.48,204.84,173092500
2015-12-18,SPY,202.77,200.02,202.93,199.83,251393500
2015-12-21,SPY,201.41,201.67,201.88,200.09,99094300
2015-12-22,SPY,202.72,203.5,203.85,201.55,111026200
2015-12-23,SPY,204.69,206.02,206.07,204.58,110987200
2015-12-24,SPY,205.72,205.68,206.33,205.42,48539600
2015-12-28,SPY,204.86,205.21,205.26,203.94,65899900
2015-12-29,SPY,206.51,207.4,207.79,206.47,92640700
2015-12-30,SPY,207.11,205.93,207.21,205.76,63317700
2015-12-31,SPY,205.13,203.87,205.89,203.87,114877900
2016-01-04,SPY,200.49,201.02,201.03,198.59,222353500
2016-01-05,SPY,201.4,201.36,201.9,200.05,110845800
2016-01-06,SPY,198.34,198.82,200.06,197.6,152112600
2016-01-07,SPY,195.33,194.05,197.44,193.59,213436100
2016-01-08,SPY,195.19,191.92,195.85,191.58,209817200
2016-01-11,SPY,193.01,192.11,193.41,189.82,187941300
2016-01-12,SPY,193.82,193.66,194.55,191.14,172330500
2016-01-13,SPY,194.45,188.83,194.86,188.38,221168900
2016-01-14,SPY,189.55,191.93,193.26,187.66,240795600
2016-01-15,SPY,186.77,187.81,188.76,185.52,324846400
2016-01-19,SPY,189.96,188.06,190.11,186.2,195244400
2016-01-20,SPY,185.03,185.65,187.5,181.02,286547800
2016-01-21,SPY,186.21,186.69,188.87,184.64,195772900
2016-01-22,SPY,189.78,190.52,190.76,188.88,168319600
2016-01-25,SPY,189.92,187.64,190.15,187.41,130371700
2016-01-26,SPY,188.42,190.2,190.53,188.02,141036800
2016-01-27,SPY,189.58,188.13,191.56,187.06,185681700
2016-01-28,SPY,189.96,189.11,190.2,187.16,143798800
2016-01-29,SPY,190.02,193.72,193.88,189.88,210529300
2016-02-01,SPY,192.53,193.65,194.58,191.84,136061600
2016-02-02,SPY,191.96,190.16,191.97,189.54,182564900
2016-02-03,SPY,191.41,191.3,191.78,187.1,205054900
2016-02-04,SPY,190.71,191.6,192.75,189.96,139531800
2016-02-05,SPY,190.99,187.95,191.67,187.2,180788300
2016-02-08,SPY,185.77,185.42,186.12,182.8,191526700
2016-02-09,SPY,183.36,185.43,186.94,183.2,184513100
2016-02-10,SPY,186.41,185.27,188.34,185.12,148214100
2016-02-11,SPY,182.34,182.86,184.1,181.09,219058900
2016-02-12,SPY,184.96,186.63,186.65,183.96,127632400
2016-02-16,SPY,188.77,189.78,189.81,187.63,120250700
2016-02-17,SPY,191.16,192.88,193.32,191.01,136009500
2016-02-18,SPY,193.2,192.09,193.27,191.72,102343000
2016-02-19,SPY,191.17,192.0,192.18,190.45,114793000
2016-02-22,SPY,193.87,194.78,194.95,193.79,103640300
2016-02-23,SPY,194.0,192.32,194.32,192.18,111455300
2016-02-24,SPY,190.63,193.2,193.53,189.32,150812200
2016-02-25,SPY,193.73,195.54,195.55,192.83,110728300
2016-02-26,SPY,196.57,195.09,196.68,194.9,129833700
2016-02-29,SPY,195.11,193.56,196.23,193.33,125918100
2016-03-01,SPY,195.01,198.11,198.21,194.45,141799700
2016-03-02,SPY,197.74,199.0,199.06,197.25,102415000
2016-03-03,SPY,198.79,199.78,199.8,198.11,95172200
2016-03-04,SPY,200.01,200.43,201.35,199.03,129293600
2016-03-07,SPY,199.34,200.59,201.07,199.25,100219000
2016-03-08,SPY,199.32,198.4,199.92,198.21,123974900
2016-03-09,SPY,199.36,199.38,199.79,198.43,94801200
2016-03-10,SPY,199.96,199.54,201.07,197.38,156838700
2016-03-11,SPY,201.26,202.76,202.81,199.52,137964500
2016-03-14,SPY,202.16,202.5,203.04,201.77,73612000
2016-03-15,SPY,201.36,202.17,202.53,201.05,93169100
2016-03-16,SPY,201.6,203.34,203.82,201.55,129303200
2016-03-17,SPY,203.24,204.63,205.23,202.77,134278500
2016-03-18,SPY,204.17,204.38,204.78,203.8,138372400
2016-03-21,SPY,204.07,204.67,204.94,203.8,72926700
2016-03-22,SPY,203.76,204.56,205.23,203.57,97471900
2016-03-23,SPY,204.11,203.21,204.33,203.01,81052500
2016-03-24,SPY,202.0,203.12,203.16,201.74,84360900
2016-03-28,SPY,203.61,203.24,203.86,202.71,62408200
2016-03-29,SPY,202.76,205.12,205.25,202.4,92922900
2016-03-30,SPY,206.3,206.02,206.87,205.59,86365300
2016-03-31,SPY,205.91,205.52,206.41,205.33,94584100
2016-04-01,SPY,204.35,206.92,207.14,203.98,114423500
2016-04-04,SPY,206.83,206.25,207.07,205.89,63497000
2016-04-05,SPY,204.67,204.19,206.26,203.89,99662200
2016-04-06,SPY,204.19,206.42,206.49,203.98,91839800
2016-04-07,SPY,205.14,203.95,205.56,203.09,113859000
2016-04-08,SPY,205.34,204.5,205.85,203.87,95040600
2016-04-11,SPY,205.25,204.02,206.07,203.91,83757500
2016-04-12,SPY,204.22,205.92,206.25,203.7,115350600
2016-04-13,SPY,207.0,208.0,208.1,206.84,96336400
2016-04-14,SPY,208.07,208.01,208.6,207.6,65212900
2016-04-15,SPY,208.01,207.78,208.17,207.4,75761600
2016-04-18,SPY,207.78,209.24,209.28,207.0,82531000
2016-04-19,SPY,209.74,209.9,210.2,208.94,88316100
2016-04-20,SPY,209.95,210.1,210.92,209.39,81100300
2016-04-21,SPY,210.12,208.97,210.25,208.65,85695000
2016-04-22,SPY,208.55,208.97,209.29,207.91,99251700
2016-04-25,SPY,208.26,208.61,208.66,207.54,66166500
2016-04-26,SPY,209.04,208.92,209.52,208.36,75864200
2016-04-27,SPY,208.47,209.35,209.81,208.05,77329400
2016-04-28,SPY,208.46,207.45,209.76,206.96,97216200
2016-04-29,SPY,206.72,206.33,207.13,205.03,142424100
2016-05-02,SPY,206.92,207.97,208.18,206.41,62188000
2016-05-03,SPY,206.52,206.16,206.8,205.28,106422100
2016-05-04,SPY,204.99,205.01,205.85,204.42,92243800
2016-05-05,SPY,205.56,204.97,205.98,204.47,67619200
2016-05-06,SPY,204.06,205.72,205.77,203.88,89315000
2016-05-09,SPY,205.57,205.89,206.4,205.36,74374900
2016-05-10,SPY,206.72,208.45,208.47,206.64,77472200
2016-05-11,SPY,207.91,206.5,208.54,206.5,81727000
2016-05-12,SPY,207.29,206.56,207.49,205.37,89586300
2016-05-13,SPY,206.21,204.76,206.86,204.38,96474600
2016-05-16,SPY,204.96,206.78,207.34,204.89,77486800
2016-05-17,SPY,206.46,204.85,206.8,204.23,114924900
2016-05-18,SPY,204.44,204.91,206.3,203.63,120062100
2016-05-19,SPY,204.06,204.2,204.54,202.78,115430500
2016-05-20,SPY,204.92,205.49,206.1,204.86,104990400
2016-05-23,SPY,205.51,205.21,205.84,204.99,58682600
2016-05-24,SPY,206.17,207.87,208.24,206.14,93537800
2016-05-25,SPY,208.67,209.28,209.77,207.87,76621400
2016-05-26,SPY,209.44,209.34,209.71,208.97,55280700
2016-05-27,SPY,209.53,210.24,210.25,209.47,64211200
2016-05-31,SPY,210.56,209.84,210.69,209.18,109879400
2016-06-01,SPY,209.12,210.27,210.48,208.89,69936200
2016-06-02,SPY,209.8,210.91,210.93,209.24,63044700
2016-06-03,SPY,210.25,210.28,210.69,208.86,101757100
2016-06-06,SPY,210.7,211.35,211.77,210.51,64887000
2016-06-07,SPY,211.53,211.68,212.34,211.5,60974800
2016-06-08,SPY,211.84,212.37,212.52,211.69,66170900
2016-06-09,SPY,211.51,212.08,212.22,211.19,73786900
2016-06-10,SPY,210.46,210.07,210.86,209.43,113829200
2016-06-13,SPY,209.36,208.45,210.37,208.35,117751200
2016-06-14,SPY,208.0,208.04,208.74,206.92,125059300
2016-06-15,SPY,208.04,207.75,209.36,207.53,109124500
2016-06-16,SPY,207.75,208.37,208.57,205.59,149533100
2016-06-17,SPY,207.17,206.52,207.2,205.75,117055700
2016-06-20,SPY,208.82,207.85,209.61,207.75,82789600
